chromosome arm	start	stop	polytene_band	map_Comeron
2L	18599755	18605249	36F7-36F7	2-53.4
2L	18605928	18606684	36F7-36F7	2-53.4
2L	18606832	18609550	36F7-36F7	2-53.4
2L	18609576	18612249	36F7-36F7	2-53.4
2L	18614339	18616106	36F7-36F7	2-53.4
2L	18617256	18661776	36F7-36F9	2-53.4
2L	18651058	18653010	36F8-36F8	2-53.4
2L	18665132	18667548	36F9-36F10	2-53.4
2L	18666892	18671246	36F10-36F10	2-53.4
2L	18671604	18673285	36F10-36F10	2-53.4
2L	18673363	18675094	36F10-36F10	2-53.4
2L	18675183	18676998	36F6-36F10	2-53.4
2L	18677221	18683715	36F10-36F11	2-53.4
2L	18679631	18682075	36F11-36F11	2-53.4
2L	18683720	18688800	36F11-37A1	2-53.4
2L	18689528	18690906	37A1-37A1	2-53.4
2L	18690904	18695602	37A1-37A1	2-53.4
2L	18695664	18698571	37A1-37A1	2-53.4
2L	18698714	18700645	37A1-37A1	2-53.4
2L	18700606	18703105	37A1-37A1	2-53.4
2L	18703473	18704454	37A1-37A1	2-53.4
2L	18704570	18705703	37A1-37A1	2-53.4
2L	18706010	18708688	37A1-37A1	2-53.4
2L	18708846	18711297	37A1-37A1	2-53.4
2L	18711071	18713748	37A1-37A1	2-53.4
2L	18714453	18732524	37A1-37A1	2-53.4
2L	18732464	18733323	37A2-37A2	2-53.4
2L	18735748	18736130	37A2-37A2	2-53.4
2L	18739320	18740110	37A2-37A2	2-53.4
2L	18740358	18740807	37A2-37A2	2-53.4
2L	18762874	18792906	37A2-37A4	2-53.4
2L	18773314	18773837	37A3-37A3	2-53.4
2L	18795824	18796180	37A4-37A4	2-53.4
2L	18804491	18805347	37A4-37A4	2-53.5
2L	18805445	18806205	37A4-37A4	2-53.5
2L	18808694	18811252	37A4-37A4	2-53.5
2L	18808694	18811252	37A4-37A4	2-53.5
2L	18812648	18813941	37A4-37A5	2-53.5
2L	18812648	18813941	37A4-37A5	2-53.5
2L	18819344	18822573	37A6-37B1	2-53.5
2L	18823548	18826716	37B1-37B1	2-53.5
2L	18826770	18829059	37B1-37B1	2-53.5
2L	18829012	18831153	37B1-37B1	2-53.5
2L	18831229	18833630	37B1-37B1	2-53.5
2L	18833710	18839679	37B1-37B1	2-53.5
2L	18839628	18841310	37B1-37B1	2-53.5
2L	18841400	18844579	37B1-37B1	2-53.5
2L	18845184	18855110	37B1-37B1	2-53.5
2L	18855126	18859248	37B1-37B1	2-53.5
2L	18858028	18859248	37B1-37B1	2-53.5
2L	18859507	18881261	37B1-37B1	2-53.5
2L	18867046	18867161	37B1-37B1	2-53.5
2L	18893611	18896798	37B3-37B3	2-53.5
2L	18899564	18900494	37B3-37B3	2-53.6
2L	18906124	18906747	37B4-37B4	2-53.6
2L	18916347	18943960	37B5-37B6	2-53.6
2L	18945700	18946154	37B6-37B6	2-53.6
2L	18946299	18947086	37B6-37B6	2-53.6
2L	18948884	18950973	37B6-37B7	2-53.6
2L	18951006	18951837	37B7-37B7	2-53.6
2L	18952206	18954431	37B7-37B7	2-53.6
2L	18954584	18954970	37B7-37B7	2-53.6
2L	18955481	18957311	37B7-37B7	2-53.6
2L	18957732	18968744	37B7-37B7	2-53.6
2L	18969028	18972004	37B7-37B8	2-53.6
2L	18971993	18974448	37B8-37B8	2-53.6
2L	18974710	18978187	37B8-37B8	2-53.6
2L	18977519	18987280	37B8-37B8	2-53.6
2L	18987707	18988331	37B8-37B8	2-53.6
2L	18988268	18990233	37B8-37B8	2-53.6
2L	18991020	18992409	37B8-37B8	2-53.6
2L	18993360	18995934	37B8-37B8	2-53.6
2L	18997448	19002713	37B9-37B9	2-53.6
2L	19003367	19008234	37B9-37B9	2-53.6
2L	19008031	19009306	37B9-37B9	2-53.6
2L	19008611	19008683	37B9-37B9	2-53.6
2L	19010866	19011532	37B9-37B9	2-53.6
2L	19011902	19012254	37B9-37B9	2-53.6
2L	19019396	19019871	37B9-37B9	2-53.6
2L	19022417	19023646	37B9-37B9	2-53.6
2L	19023671	19024440	37B9-37B9	2-53.6
2L	19027710	19030780	37B9-37B10	2-53.6
2L	19030844	19033498	37B10-37B10	2-53.6
2L	19033657	19034576	37B10-37B10	2-53.6
2L	19034444	19041541	37B10-37B10	2-53.6
2L	19041862	19043614	37B11-37B11	2-53.6
2L	19043535	19045148	37B11-37B11	2-53.6
2L	19045355	19048817	37B10-37B12	2-53.6
2L	19049076	19049884	37B12-37B12	2-53.6
2L	19049843	19051612	37B12-37B12	2-53.6
2L	19051790	19053681	37B12-37B12	2-53.6
2L	19054078	19058821	37B12-37B12	2-53.6
2L	19059129	19063132	37B12-37B13	2-53.6
2L	19063295	19064726	37B13-37B13	2-53.6
2L	19064832	19069851	37B13-37B13	2-53.6
2L	19064929	19069673	37B13-37B13	2-53.6
2L	19071131	19074149	37B13-37B13	2-53.6
2L	19074992	19075412	37B13-37B13	2-53.6
2L	19077276	19079028	37B13-37B13	2-53.6
2L	19079256	19108427	37B13-37C1	2-53.6
2L	19102044	19102909	37C1-37C1	2-53.6
2L	19102044	19102909	37C1-37C1	2-53.6
2L	19108785	19109883	37C1-37C1	2-53.6
2L	19110154	19114110	37C1-37C1	2-53.6
2L	19114401	19116570	37C1-37C1	2-53.6
2L	19116483	19120306	37C1-37C1	2-53.6
2L	19121345	19123869	37C1-37C1	2-53.6
2L	19123998	19126976	37C1-37C1	2-53.6
2L	19127260	19129326	37C1-37C1	2-53.6
2L	19129469	19131954	37C5-37C5	2-53.6
2L	19132323	19133097	37C1-37C1	2-53.6
2L	19133023	19135233	37C1-37C1	2-53.6
2L	19133816	19179758	37C1-37C6	2-53.6
2L	19157868	19159299	37C5-37C5	2-53.6
2L	19179749	19181702	37C6-37C6	2-53.6
2L	19181965	19182810	37C6-37C7	2-53.6
2L	19183093	19183787	37C7-37C7	2-53.6
2L	19183863	19185726	37C7-37C7	2-53.6
2L	19186043	19189938	37C7-37C7	2-53.6
2L	19190342	19208621	37C7-37C7	2-53.6
2L	19215451	19215967	37C7-37C7	2-53.7
2L	19217407	19218135	37C7-37D1	2-53.7
2L	19259432	19262240	37D1-37D1	2-53.7
2L	19262470	19263057	37D1-37D1	2-53.7
2L	19269114	19272861	37D1-37D1	2-53.7
2L	19298345	19299933	37D2-37D2	2-53.7
2L	19300255	19301600	37D2-37D2	2-53.7
2L	19322938	19326106	37D2-37D2	2-53.7
2L	19327367	19327963	37D2-37D2	2-53.7
2L	19338669	19363227	37D2-37D2	2-53.7
2L	19364375	19365470	37D2-37D2	2-53.7
2L	19370445	19372711	37D3-37D3	2-53.7
2L	19380930	19383093	37D3-37D3	2-53.7
2L	19383138	19386205	37D3-37D3	2-53.7
2L	19387050	19390075	37D4-37D4	2-53.7
2L	19390370	19398493	37D4-37D5	2-53.7
2L	19394160	19396190	37D4-37D4	2-53.7
2L	19400753	19426596	37D5-37D7	2-53.7
2L	19403535	19403568	37D5-37D5	2-53.7
2L	19417447	19418274	37D6-37D6	2-53.7
2L	19418317	19419029	37D6-37D6	2-53.7
2L	19419075	19419767	37D6-37D6	2-53.7
2L	19424050	19429224	37D7-37E1	2-53.7
2L	19424050	19430270	37D7-37E1	2-53.7
2L	19430643	19432444	37E1-37E1	2-53.7
2L	19432574	19435841	37E1-37E1	2-53.7
2L	19435850	19442727	37E1-37E1	2-53.7
2L	19441959	19447317	37E1-37E1	2-53.7
2L	19442833	19444750	37E1-37E1	2-53.7
2L	19447365	19453490	37E1-37E1	2-53.7
2L	19454256	19457723	37E1-37E1	2-53.7
2L	19464267	19467758	37E3-37E3	2-53.7
2L	19469126	19469894	37E3-37E3	2-53.7
2L	19470065	19470724	37E3-37E3	2-53.7
2L	19470844	19471627	37E3-37E3	2-53.7
2L	19482232	19484705	37E3-37E3	2-53.7
2L	19484930	19486532	37E3-37E4	2-53.7
2L	19487490	19488691	37E4-37E4	2-53.7
2L	19488682	19490104	37E4-37E4	2-53.7
2L	19490262	19491679	37E4-37E4	2-53.7
2L	19491647	19493253	37E4-37E4	2-53.7
2L	19493251	19497978	37E4-37E4	2-53.7
2L	19498168	19502268	37E4-37E4	2-53.7
2L	19502335	19508764	37E4-37E5	2-53.7
2L	19508953	19517204	37E5-37E5	2-53.7
2L	19517992	19518632	37E5-37E5	2-53.7
2L	19518824	19525453	37E5-37E5	2-53.7
2L	19525434	19526368	37E5-37E5	2-53.7
2L	19526686	19532985	37E5-37F1	2-53.7
2L	19526910	19530305	37E5-37E5	2-53.7
2L	19533479	19537363	37F1-37F1	2-53.7
2L	19535448	19536104	37F1-37F1	2-53.7
2L	19537965	19538223	37F1-37F1	2-53.7
2L	19538425	19539740	37F1-37F1	2-53.7
2L	19540607	19541540	37F1-37F1	2-53.7
2L	19542468	19545548	37F1-37F1	2-53.7
2L	19545376	19546959	37F1-37F1	2-53.7
2L	19548507	19556451	37F1-37F1	2-53.7
2L	19558047	19563049	37F1-37F2	2-53.7
2L	19563930	19565158	37F1-37F1	2-53.7
2L	19565863	19567359	37F1-37F2	2-53.7
2L	19567900	19577315	37F2-37F2	2-53.7
2L	19569490	19569561	37F2-37F2	2-53.7
2L	19569897	19569972	37F2-37F2	2-53.7
2L	19570182	19570264	37F2-37F2	2-53.7
2L	19577701	19579131	37F2-37F2	2-53.7
2L	19579093	19580351	37F2-37F2	2-53.7
2L	19580612	19582474	37F2-37F2	2-53.7
2L	19582823	19583990	37F2-37F2	2-53.7
2L	19584235	19586440	37F2-37F2	2-53.7
2L	19586623	19732069	37F2-38A2	2-53.7
2L	19600697	19605490	37F2-37F2	2-53.7
2L	19606569	19731561	37F2-38A2	2-53.7
2L	19642330	19642601	37F4-37F4	2-53.7
2L	19699379	19700968	38A1-38A1	2-53.7
2L	19732080	19735980	38A2-38A2	2-53.7
2L	19736044	19737088	38A2-38A2	2-53.7
2L	19740839	19742506	38A2-38A2	2-53.7
2L	19742817	19756904	38A2-38A2	2-53.7
2L	19757245	19758615	38A2-38A2	2-53.7
2L	19758879	19760986	38A2-38A2	2-53.7
2L	19761587	19764136	38A2-38A3	2-53.7
2L	19765776	19769067	38A3-38A3	2-53.7
2L	19774874	19791882	38A3-38A3	2-53.7
2L	19792104	19792782	38A3-38A3	2-53.7
2L	19792773	19795851	38A3-38A3	2-53.7
2L	19796365	19958424	38A4-38A4	2-53.8
2L	19810734	19810875	38A4-38A4	2-53.9
2L	19811948	19812074	38A4-38A4	2-53.9
2L	19812646	19812836	38A4-38A4	2-53.9
2L	19813704	19814532	38A4-38A4	2-53.9
2L	19815614	19815805	38A4-38A4	2-53.9
2L	19816414	19816540	38A4-38A4	2-53.9
2L	19890201	19892550	38A6-38A6	2-53.9
2L	19910648	19911811	38A7-38A7	2-53.9
2L	19911815	19912377	38A7-38A7	2-53.9
2L	19912938	19913516	38A7-38A7	2-53.9
2L	19919845	19921926	38A7-38A7	2-53.9
2L	19922964	19923574	38A7-38A7	2-53.9
2L	19933636	19934317	38A7-38A7	2-53.9
2L	19958713	19960065	38A8-38A8	2-53.9
2L	19960069	19961030	38A8-38A8	2-53.9
2L	19961224	19961685	38A8-38A8	2-53.9
2L	19961758	19962352	38A8-38A8	2-53.9
2L	19962679	19963844	38A8-38A8	2-53.9
2L	19964045	19964347	38A8-38A8	2-53.9
2L	19964136	19965702	38A8-38A8	2-53.9
2L	19965664	19966510	38A8-38A8	2-53.9
2L	19966727	19967685	38A8-38A8	2-53.9
2L	19968684	20017282	38A8-38B1	2-53.9
2L	19978829	19979723	38A8-38A8	2-53.9
2L	20000122	20000448	38A8-38A8	2-53.9
2L	20024975	20025811	38B1-38B1	2-53.9
2L	20027915	20056373	38B1-38B1	2-53.9
2L	20058163	20061370	38B1-38B2	2-53.9
2L	20061422	20064381	38B2-38B2	2-53.9
2L	20064261	20065679	38B2-38B2	2-53.9
2L	20066391	20073719	38B2-38B3	2-53.9
2L	20068793	20069318	38B2-38B2	2-53.9
2L	20070081	20072195	38B2-38B2	2-53.9
2L	20073719	20075458	38B3-38B3	2-53.9
2L	20075757	20089698	38B3-38B5	2-53.9
2L	20079270	20085070	38B4-38B4	2-53.9
2L	20089636	20091348	38B5-38B5	2-53.9
2L	20091435	20093152	38B5-38B6	2-53.9
2L	20093088	20093849	38B6-38B6	2-53.9
2L	20093972	20096253	38B6-38B6	2-53.9
2L	20096329	20097253	38B6-38B6	2-53.9
2L	20097581	20103375	38B6-38C1	2-54.0
2L	20103386	20104150	38C1-38C1	2-54.0
2L	20133755	20134923	38C2-38C2	2-54.0
2L	20248039	20248872	38C3-38C3	2-54.0
2L	20248928	20249722	38C3-38C3	2-54.0
2L	20253816	20254449	38C3-38C3	2-54.0
2L	20255988	20257192	38C3-38C3	2-54.0
2L	20263419	20264424	38C3-38C3	2-54.0
2L	20294693	20295804	38C4-38C4	2-54.0
2L	20296643	20297299	38C4-38C4	2-54.0
2L	20311219	20348386	38C5-38C5	2-54.0
2L	20316005	20317623	38C5-38C5	2-54.0
2L	20348393	20350012	38C5-38C5	2-54.0
2L	20350434	20365254	38C5-38C5	2-54.0
2L	20353482	20353582	38C5-38C5	2-54.0
2L	20372409	20374083	38C5-38C5	2-54.0
2L	20376981	20382356	38C5-38C5	2-54.0
2L	20385293	20414800	38C6-38C6	2-54.0
2L	20415173	20416918	38C6-38C6	2-54.0
2L	20417057	20423027	38C6-38C6	2-54.0
2L	20418348	20418481	38C6-38C6	2-54.0
2L	20418523	20418654	38C6-38C6	2-54.0
2L	20418670	20418804	38C6-38C6	2-54.0
2L	20418834	20418967	38C6-38C6	2-54.0
2L	20418997	20419133	38C6-38C6	2-54.0
2L	20419145	20419281	38C6-38C6	2-54.0
2L	20419303	20419430	38C6-38C6	2-54.0
2L	20419456	20419585	38C6-38C6	2-54.0
2L	20419626	20419756	38C6-38C6	2-54.0
2L	20419774	20419908	38C6-38C6	2-54.0
2L	20419932	20420065	38C6-38C6	2-54.0
2L	20421151	20421274	38C6-38C6	2-54.0
2L	20421304	20421438	38C6-38C6	2-54.0
2L	20421475	20421600	38C6-38C6	2-54.0
2L	20421617	20421752	38C6-38C6	2-54.0
2L	20421781	20421909	38C6-38C6	2-54.0
2L	20421928	20422063	38C6-38C6	2-54.0
2L	20423106	20424660	38C6-38C6	2-54.0
2L	20426199	20447905	38C6-38C7	2-54.0
2L	20437264	20438701	38C7-38C7	2-54.0
2L	20447734	20449964	38C7-38C7	2-54.0
2L	20450225	20456978	38C7-38C7	2-54.0
2L	20456847	20459075	38C7-38C7	2-54.0
2L	20459342	20461729	38C7-38C8	2-54.0
2L	20461585	20463444	38C8-38C8	2-54.0
2L	20464502	20484702	38C8-38C8	2-54.0
2L	20472793	20473385	38C8-38C8	2-54.0
2L	20476711	20478920	38C8-38C8	2-54.0
2L	20484399	20487548	38C8-38C8	2-54.0
2L	20487441	20487531	38C8-38C8	2-54.0
2L	20487976	20488777	38C8-38C8	2-54.0
2L	20489308	20490282	38C8-38C8	2-54.0
2L	20495030	20495758	38C8-38C8	2-54.0
2L	20513832	20514546	38C9-38C9	2-54.1
2L	20531066	20531833	38C9-38C9	2-54.1
2L	20539393	20539974	38C9-38C9	2-54.1
2L	20562247	20575720	38C10-38C10	2-54.1
2L	20562298	20562448	38C10-38C10	2-54.1
2L	20583656	20626206	38D1-38D1	2-54.1
2L	20603535	20604196	38D1-38D1	2-54.1
2L	20607043	20607847	38D1-38D1	2-54.1
2L	20614522	20615559	38D1-38D1	2-54.1
2L	20616617	20616714	38D1-38D1	2-54.1
2L	20618366	20618462	38D1-38D1	2-54.1
2L	20634515	20635167	38D1-38D1	2-54.1
2L	20639015	20639578	38D1-38D1	2-54.1
2L	20640121	20640718	38D1-38D1	2-54.1
2L	20640917	20642216	38D1-38D2	2-54.1
2L	20642306	20643244	38D2-38D2	2-54.1
2L	20643351	20645791	38D2-38D2	2-54.1
2L	20645822	20647381	38D2-38D2	2-54.1
2L	20647533	20648848	38D2-38D2	2-54.1
2L	20647817	20647891	38D2-38D2	2-54.1
2L	20648051	20648125	38D2-38D2	2-54.1
2L	20648282	20648356	38D2-38D2	2-54.1
2L	20648912	20650079	38D2-38D2	2-54.1
2L	20650189	20650898	38D2-38D2	2-54.1
2L	20650755	20656178	38D2-38D2	2-54.1
2L	20656426	20659218	38D2-38D2	2-54.1
2L	20659132	20675941	38D2-38D4	2-54.1
2L	20664882	20668605	38D3-38D4	2-54.1
2L	20676045	20678979	38D4-38D5	2-54.1
2L	20678921	20681846	38D5-38D5	2-54.1
2L	20682368	20683629	38D5-38D5	2-54.1
2L	20683462	20714588	38D5-38E3	2-54.1
2L	20710096	20711006	38E3-38E3	2-54.1
2L	20711202	20712300	38E3-38E3	2-54.1
2L	20721914	20722462	38E3-38E3	2-54.1
2L	20724209	20726551	38E4-38E4	2-54.1
2L	20727151	20730282	38E4-38E4	2-54.1
2L	20730416	20734309	38E4-38E5	2-54.1
2L	20734609	20750941	38E5-38E6	2-54.1
2L	20750934	20752341	38E6-38E6	2-54.1
2L	20752476	20754655	38E6-38E7	2-54.1
2L	20754579	20757985	38E7-38E7	2-54.1
2L	20758144	20768053	38E7-38E8	2-54.1
2L	20770731	20783135	38E9-38E10	2-54.1
2L	20787656	20789098	38E10-38E10	2-54.1
2L	20788662	20797042	38E1-39A3	2-54.1
2L	20794806	20795255	38E10-38E10	2-54.1
2L	20797715	20814331	38E10-38F1	2-54.1
2L	20814337	20816240	38F1-38F1	2-54.1
2L	20816456	20817270	38F1-38F1	2-54.1
2L	20817815	20818532	38F1-38F1	2-54.1
2L	20820089	20820867	38F1-38F1	2-54.1
2L	20822828	20827744	38F1-38F1	2-54.1
2L	20829609	20831161	38F1-38F1	2-54.1
2L	20831262	20832859	38F1-38F1	2-54.1
2L	20832849	20835840	38F1-38F1	2-54.1
2L	20836621	20837985	38F1-38F2	2-54.1
2L	20840750	20849182	38F2-38F2	2-54.1
2L	20847844	20848143	38F2-38F2	2-54.1
2L	20849300	20850987	38F2-38F2	2-54.1
2L	20852578	20857113	38F2-38F3	2-54.1
2L	20856987	20857891	38F3-38F3	2-54.1
2L	20858695	20861014	38F3-38F3	2-54.1
2L	20862547	20863775	38F3-38F3	2-54.1
2L	20865215	20867709	38F3-38F3	2-54.1
2L	20867755	20869650	38F3-38F3	2-54.1
2L	20869854	20871565	38F3-38F3	2-54.1
2L	20871335	20918931	38F3-38F5	2-54.3
2L	20871335	20918931	38F3-38F5	2-54.3
2L	20874114	20875540	38F3-38F3	2-54.1
2L	20901134	20901524	38F4-38F4	2-54.4
2L	20919094	20922876	38F5-38F5	2-54.4
2L	20923955	20924534	38F6-38F6	2-54.4
2L	20924975	20926147	38F6-38F6	2-54.4
2L	20926319	20927860	38F6-38F6	2-54.4
2L	20928824	20929525	38F6-38F6	2-54.4
2L	20929456	20934113	38F6-38F6	2-54.4
2L	20947135	20948170	38F6-38F6	2-54.4
2L	20965520	21052164	38F6-39A1	2-54.4
2L	21053033	21058044	39A1-39A1	2-54.5
2L	21057706	21071502	39A1-39A1	2-54.5
2L	21075405	21081053	39A1-39A1	2-54.5
2L	21081127	21082494	39A1-39A1	2-54.5
2L	21082643	21084326	39A1-39A1	2-54.5
2L	21084605	21086506	39A1-39A1	2-54.5
2L	21086790	21088751	39A1-39A1	2-54.5
2L	21089375	21090999	39A1-39A1	2-54.5
2L	21091227	21094864	39A1-39A1	2-54.5
2L	21094966	21102429	39A1-39A2	2-54.5
2L	21096922	21098932	39A1-39A1	2-54.5
2L	21102586	21104298	39A2-39A2	2-54.5
2L	21102743	21104321	39A2-39A2	2-54.5
2L	21104568	21134255	39A2-39A3	2-54.5
2L	21106805	21107306	39A2-39A2	2-54.5
2L	21134439	21142347	39A3-39A4	2-54.5
2L	21143229	21145146	39A4-39A4	2-54.5
2L	21143854	21143941	39A4-39A4	2-54.5
2L	21145137	21148546	38A6-38E9	2-54.5
2L	21154293	21156749	39A5-39A6	2-54.5
2L	21156288	21157685	39A6-39A6	2-54.5
2L	21157433	21158611	39A6-39A6	2-54.5
2L	21158847	21160903	39A6-39A7	2-54.5
2L	21160636	21163083	39A6-39A7	2-54.5
2L	21163641	21166090	39A7-39A7	2-54.5
2L	21163871	21164271	39A7-39A7	2-54.5
2L	21166046	21168581	39A7-39A7	2-54.5
2L	21166046	21168581	39A7-39A7	2-54.5
2L	21168570	21173185	39A7-39A7	2-54.5
2L	21173222	21174179	39A7-39A7	2-54.5
2L	21174182	21179683	39A7-39B1	2-54.5
2L	21177040	21177176	39B1-39B1	2-54.5
2L	21178410	21179729	39B1-39B1	2-54.5
2L	21179933	21182812	39B1-39B1	2-54.5
2L	21182446	21198762	39B1-39B1	2-54.5
2L	21199045	21200375	39B1-39B1	2-54.5
2L	21201493	21202802	39B1-39B2	2-54.5
2L	21206493	21211818	39B2-39B3	2-54.5
2L	21212322	21220572	39B3-39B3	2-54.5
2L	21215036	21215178	39B3-39B3	2-54.5
2L	21216004	21218544	39B3-39B3	2-54.5
2L	21221312	21232059	39B3-39B3	2-54.5
2L	21232495	21236733	39B3-39B4	2-54.5
2L	21232745	21234035	39B3-39B4	2-54.5
2L	21237250	21259675	21-60	2-54.5
2L	21261168	21262411	39C1-39C1	2-54.5
2L	21262956	21282790	39C1-39C1	2-54.5
2L	21263933	21264034	39C1-39C1	2-54.5
2L	21282811	21284273	39C1-39C1	2-54.5
2L	21286078	21310050	39C1-39C2	2-54.5
2L	21290734	21297686	39C1-39C2	2-54.5
2L	21310866	21319527	39C2-39C3	2-54.5
2L	21319600	21320320	39C3-39C3	2-54.5
2L	21326660	21327114	39C4-39C4	2-54.5
2L	21331756	21342155	39D1-39D1	2-54.5
2L	21344607	21358271	39D1-39D1	2-54.5
2L	21361216	21367288	39D1-39D2	2-54.5
2L	21367908	21369706	39D2-39D2	2-54.5
2L	21371227	21377995	39D2-39D2	2-54.5
2L	21380000	21393319	39D2-39D2	2-54.5
2L	21404181	21404495	39D3-39D3	2-54.5
2L	21404963	21405277	39D3-39D3	2-54.5
2L	21405668	21405970	39D3-39D3	2-54.5
2L	21416953	21417975	39D3-39D3	2-54.5
2L	21418112	21418706	39D3-39D3	2-54.5
2L	21418835	21419167	39D3-39D3	2-54.5
2L	21419531	21419943	39D3-39D3	2-54.5
2L	21420129	21420657	39D3-39D3	2-54.5
2L	21421855	21422877	39D3-39D3	2-54.5
2L	21423014	21423608	39D3-39D3	2-54.5
2L	21423737	21424229	39D3-39D3	2-54.5
2L	21423876	21423911	39D3-39D3	2-54.5
2L	21424593	21425005	39D3-39D3	2-54.5
2L	21425193	21425721	39D3-39D3	2-54.5
2L	21426916	21427938	39D3-39D3	2-54.5
2L	21428075	21428669	39D3-39D3	2-54.5
2L	21428850	21429289	39D3-39D3	2-54.5
2L	21429655	21430066	39D3-39D3	2-54.5
2L	21430255	21430783	39D3-39D3	2-54.5
2L	21431963	21432985	39D3-39D3	2-54.5
2L	21433122	21433716	39D3-39D3	2-54.5
2L	21433862	21434337	39D3-39D3	2-54.5
2L	21433984	21434019	39D3-39D3	2-54.5
2L	21434703	21435115	39D3-39D3	2-54.5
2L	21435299	21435827	39D3-39D3	2-54.5
2L	21437011	21438033	39D3-39D3	2-54.5
2L	21438170	21438764	39D3-39D3	2-54.5
2L	21438893	21439225	39D3-39D3	2-54.5
2L	21439589	21440001	39D3-39D3	2-54.5
2L	21440187	21440715	39D3-39D3	2-54.5
2L	21451052	21452074	39D4-39D4	2-54.5
2L	21452211	21452805	39D4-39D4	2-54.5
2L	21452934	21453426	39D4-39D4	2-54.5
2L	21453073	21453108	39D4-39D4	2-54.5
2L	21453790	21454202	39D4-39D4	2-54.5
2L	21454388	21454916	39D4-39D4	2-54.5
2L	21456113	21457135	39D4-39D4	2-54.5
2L	21457272	21457866	39D4-39D4	2-54.5
2L	21457995	21458487	39D4-39D4	2-54.5
2L	21458134	21458169	39D4-39D4	2-54.5
2L	21458853	21459265	39D4-39D4	2-54.5
2L	21459447	21459975	39D4-39D4	2-54.5
2L	21461173	21462195	39D4-39D4	2-54.5
2L	21462332	21462926	39D4-39D4	2-54.5
2L	21463055	21463547	39D4-39D4	2-54.5
2L	21463194	21463229	39D4-39D4	2-54.5
2L	21463913	21464325	39D4-39D4	2-54.5
2L	21464507	21465035	39D4-39D4	2-54.5
2L	21466216	21467238	39D4-39D4	2-54.5
2L	21467375	21467969	39D4-39D4	2-54.5
2L	21468098	21468590	39D4-39D4	2-54.5
2L	21468237	21468272	39D4-39D4	2-54.5
2L	21468956	21469368	39D4-39D4	2-54.5
2L	21469550	21470078	39D4-39D4	2-54.5
2L	21471259	21472281	39D4-39D5	2-54.5
2L	21472418	21473012	39D5-39D5	2-54.5
2L	21473141	21473633	39D5-39D5	2-54.5
2L	21473280	21473315	39D5-39D5	2-54.5
2L	21473999	21474411	39D5-39D5	2-54.5
2L	21474593	21475121	39D5-39D5	2-54.5
2L	21476302	21477324	39D5-39D5	2-54.5
2L	21477461	21478055	39D5-39D5	2-54.5
2L	21478184	21478676	39D5-39D5	2-54.5
2L	21478323	21478358	39D5-39D5	2-54.5
2L	21479042	21479454	39D5-39D5	2-54.5
2L	21479636	21480164	39D5-39D5	2-54.5
2L	21481345	21482367	39D5-39D5	2-54.5
2L	21482504	21483098	39D5-39D5	2-54.5
2L	21483227	21483719	39D5-39D5	2-54.5
2L	21483366	21483401	39D5-39D5	2-54.5
2L	21484085	21484497	39D5-39D5	2-54.5
2L	21484681	21485209	39D5-39D5	2-54.5
2L	21486496	21487518	39D5-39D5	2-54.5
2L	21487655	21488249	39D5-39D5	2-54.5
2L	21488378	21488870	39D5-39D5	2-54.5
2L	21488517	21488552	39D5-39D5	2-54.5
2L	21489234	21489646	39D5-39D5	2-54.5
2L	21489830	21490358	39D5-39D5	2-54.5
2L	21491541	21492563	39D5-39D5	2-54.5
2L	21492700	21493294	39D5-39D5	2-54.5
2L	21493423	21493915	39D5-39D5	2-54.5
2L	21493562	21493597	39D5-39D5	2-54.5
2L	21494279	21494691	39D5-39D5	2-54.5
2L	21494875	21495403	39D5-39D5	2-54.5
2L	21496586	21497608	39D5-39D5	2-54.5
2L	21497745	21498339	39D5-39D5	2-54.5
2L	21498468	21498960	39D5-39D5	2-54.5
2L	21498607	21498642	39D5-39D5	2-54.5
2L	21499324	21499736	39D5-39D5	2-54.5
2L	21499920	21500448	39D5-39D5	2-54.6
2L	21501633	21502655	39D5-39D5	2-54.6
2L	21502798	21503392	39D5-39D5	2-54.6
2L	21503521	21504013	39D5-39D5	2-54.6
2L	21503660	21503695	39D5-39D5	2-54.6
2L	21504377	21504789	39D5-39D5	2-54.6
2L	21504973	21505501	39D5-39D5	2-54.6
2L	21506684	21507706	39D5-39D5	2-54.6
2L	21507843	21508437	39D5-39D5	2-54.6
2L	21508566	21509058	39D5-39D5	2-54.6
2L	21508705	21508740	39D5-39D5	2-54.6
2L	21509422	21509834	39D5-39D5	2-54.6
2L	21510018	21510546	39D5-39D5	2-54.6
2L	21511728	21512750	39D5-39E1	2-54.6
2L	21512887	21513481	39E1-39E1	2-54.6
2L	21513610	21514102	39E1-39E1	2-54.6
2L	21513749	21513784	39E1-39E1	2-54.6
2L	21514466	21514878	39E1-39E1	2-54.6
2L	21515062	21515590	39E1-39E1	2-54.6
2L	21516773	21517795	39E1-39E1	2-54.6
2L	21517932	21518526	39E1-39E1	2-54.6
2L	21518655	21519147	39E1-39E1	2-54.6
2L	21518794	21518829	39E1-39E1	2-54.6
2L	21519556	21520083	39E1-39E1	2-54.6
2L	21520109	21520637	39E1-39E1	2-54.6
2L	21521616	21522638	39E1-39E1	2-54.6
2L	21522775	21523369	39E1-39E1	2-54.6
2L	21523498	21523990	39E1-39E1	2-54.6
2L	21523637	21523672	39E1-39E1	2-54.6
2L	21524399	21524926	39E1-39E1	2-54.6
