sample,location,longitude,latitude,FASTQ_file,file_loc
12BME10-206,bowdoin_me,-69.96,44,Plate_4_12BME10-206_N709_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-206_N709_N505_L002_R1_001.fastq.gz
12BME10-206,bowdoin_me,-69.96,44,Plate_4_12BME10-206_N709_N505_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-206_N709_N505_L002_R2_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L001_R1_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L001_R2_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L002_R1_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L003_R1_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L004_R1_001.fastq.gz
12BME10-266,bowdoin_me,-69.96,44,Plate_4_12BME10-266_N710_N505_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-266_N710_N505_L004_R2_001.fastq.gz
12BME10-276,bowdoin_me,-69.96,44,Plate_4_12BME10-276_N711_N505_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-276_N711_N505_L001_R1_001.fastq.gz
12BME10-276,bowdoin_me,-69.96,44,Plate_4_12BME10-276_N711_N505_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-276_N711_N505_L002_R1_001.fastq.gz
12BME10-276,bowdoin_me,-69.96,44,Plate_4_12BME10-276_N711_N505_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-276_N711_N505_L002_R2_001.fastq.gz
12BME10-276,bowdoin_me,-69.96,44,Plate_4_12BME10-276_N711_N505_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-276_N711_N505_L003_R1_001.fastq.gz
12BME10-109,bowdoin_me,-69.96,44,Plate_4_12BME10-109_N712_N506_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-109_N712_N506_L002_R1_001.fastq.gz
12BME10-109,bowdoin_me,-69.96,44,Plate_4_12BME10-109_N712_N506_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-109_N712_N506_L002_R2_001.fastq.gz
12BME10-109,bowdoin_me,-69.96,44,Plate_4_12BME10-109_N712_N506_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-109_N712_N506_L003_R1_001.fastq.gz
12BME10-109,bowdoin_me,-69.96,44,Plate_4_12BME10-109_N712_N506_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-109_N712_N506_L004_R1_001.fastq.gz
12BME10-109,bowdoin_me,-69.96,44,Plate_4_12BME10-109_N712_N506_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-109_N712_N506_L004_R2_001.fastq.gz
12BME10-227,bowdoin_me,-69.96,44,Plate_4_12BME10-227_N704_N506_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-227_N704_N506_L001_R1_001.fastq.gz
12BME10-227,bowdoin_me,-69.96,44,Plate_4_12BME10-227_N704_N506_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-227_N704_N506_L002_R2_001.fastq.gz
12BME10-227,bowdoin_me,-69.96,44,Plate_4_12BME10-227_N704_N506_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-227_N704_N506_L003_R1_001.fastq.gz
12BME10-227,bowdoin_me,-69.96,44,Plate_4_12BME10-227_N704_N506_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-227_N704_N506_L004_R1_001.fastq.gz
12BME10-227,bowdoin_me,-69.96,44,Plate_4_12BME10-227_N704_N506_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-227_N704_N506_L004_R2_001.fastq.gz
12BME10-113,bowdoin_me,-69.96,44,Plate_4_12BME10-113_N710_N507_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-113_N710_N507_L001_R2_001.fastq.gz
12BME10-113,bowdoin_me,-69.96,44,Plate_4_12BME10-113_N710_N507_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-113_N710_N507_L002_R2_001.fastq.gz
12BME10-113,bowdoin_me,-69.96,44,Plate_4_12BME10-113_N710_N507_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-113_N710_N507_L004_R1_001.fastq.gz
12BME10-113,bowdoin_me,-69.96,44,Plate_4_12BME10-113_N710_N507_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-113_N710_N507_L004_R2_001.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820282_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820282_1.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820283_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820283_1.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820284_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820284_1.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820285_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820285_1.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820286_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820286_1.fastq.gz
40_10,bullockharbor_bah,-77.87,25.75,SRR1820287_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_10/SRR1820287_1.fastq.gz
40_23,bullockharbor_bah,-77.87,25.75,SRR1820288_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_23/SRR1820288_1.fastq.gz
40_23,bullockharbor_bah,-77.87,25.75,SRR1820288_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/BullocksHarbor_BerryIslands/40_23/SRR1820288_2.fastq.gz
42_20,cockburntown_sansalvador,-74.53,24.05,SRR1820318_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Cockburn_SanSalvador/42_20/SRR1820318_1.fastq.gz
42_20,cockburntown_sansalvador,-74.53,24.05,SRR1820319_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Cockburn_SanSalvador/42_20/SRR1820319_1.fastq.gz
42_20,cockburntown_sansalvador,-74.53,24.05,SRR1820320_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Cockburn_SanSalvador/42_20/SRR1820320_1.fastq.gz
42_20,cockburntown_sansalvador,-74.53,24.05,SRR1820321_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Cockburn_SanSalvador/42_20/SRR1820321_1.fastq.gz
42_23,cockburntown_sansalvador,-74.53,24.05,SRR1820294_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Cockburn_SanSalvador/42_23/SRR1820294_1.fastq.gz
GU10,donde_guinea,-12.25,10.7,SRR189114_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU10/SRR189114_1.fastq.gz
GU10,donde_guinea,-12.25,10.7,SRR189114_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU10/SRR189114_2.fastq.gz
GU2,donde_guinea,-12.25,10.7,SRR189117_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU2/SRR189117_1.fastq.gz
GU2,donde_guinea,-12.25,10.7,SRR189117_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU2/SRR189117_2.fastq.gz
GU6,donde_guinea,-12.25,10.7,SRR189120_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU6/SRR189120_1.fastq.gz
GU6,donde_guinea,-12.25,10.7,SRR189120_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU6/SRR189120_2.fastq.gz
GU7,donde_guinea,-12.25,10.7,SRR189121_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU7/SRR189121_1.fastq.gz
GU7,donde_guinea,-12.25,10.7,SRR189121_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU7/SRR189121_2.fastq.gz
GU9,donde_guinea,-12.25,10.7,SRR189122_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU9/SRR189122_1.fastq.gz
GU9,donde_guinea,-12.25,10.7,SRR189122_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GU/GU9/SRR189122_2.fastq.gz
33_11,freeport_bah,-78.64,26.53,SRR1820273_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_11/SRR1820273_1.fastq.gz
33_11,freeport_bah,-78.64,26.53,SRR1820273_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_11/SRR1820273_2.fastq.gz
33_11,freeport_bah,-78.64,26.53,SRR1820274_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_11/SRR1820274_1.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820275_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820275_1.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820275_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820275_2.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820276_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820276_1.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820277_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820277_1.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820278_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820278_1.fastq.gz
33_16,freeport_bah,-78.64,26.53,SRR1820279_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Freeport_GrandBahamasWest/33_16/SRR1820279_1.fastq.gz
36_12,georgetown_bah,-75.77,23.51,SRR1820280_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GeorgeTown_Exumas/36_12/SRR1820280_1.fastq.gz
36_9,georgetown_bah,-75.77,23.51,SRR1820281_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GeorgeTown_Exumas/36_9/SRR1820281_1.fastq.gz
36_9,georgetown_bah,-75.77,23.51,SRR1820281_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/GeorgeTown_Exumas/36_9/SRR1820281_2.fastq.gz
I01,ithaca_ny,-76.57,42.35,SRR1663542_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I01/SRR1663542_1.fastq.gz
I01,ithaca_ny,-76.57,42.35,SRR1663542_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I01/SRR1663542_2.fastq.gz
I02,ithaca_ny,-76.57,42.35,SRR1663543_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I02/SRR1663543_1.fastq.gz
I02,ithaca_ny,-76.57,42.35,SRR1663543_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I02/SRR1663543_2.fastq.gz
I03,ithaca_ny,-76.57,42.35,SRR1663544_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I03/SRR1663544_1.fastq.gz
I03,ithaca_ny,-76.57,42.35,SRR1663544_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I03/SRR1663544_2.fastq.gz
I04,ithaca_ny,-76.57,42.35,SRR1663545_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I04/SRR1663545_1.fastq.gz
I04,ithaca_ny,-76.57,42.35,SRR1663545_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I04/SRR1663545_2.fastq.gz
I06,ithaca_ny,-76.57,42.35,SRR1663546_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I06/SRR1663546_1.fastq.gz
I06,ithaca_ny,-76.57,42.35,SRR1663546_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I06/SRR1663546_2.fastq.gz
I07,ithaca_ny,-76.57,42.35,SRR1663547_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I07/SRR1663547_1.fastq.gz
I07,ithaca_ny,-76.57,42.35,SRR1663547_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I07/SRR1663547_2.fastq.gz
I13,ithaca_ny,-76.57,42.35,SRR1663548_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I13/SRR1663548_1.fastq.gz
I13,ithaca_ny,-76.57,42.35,SRR1663548_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I13/SRR1663548_2.fastq.gz
I16,ithaca_ny,-76.57,42.35,SRR1663549_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I16/SRR1663549_1.fastq.gz
I16,ithaca_ny,-76.57,42.35,SRR1663549_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I16/SRR1663549_2.fastq.gz
I17,ithaca_ny,-76.57,42.35,SRR1663550_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I17/SRR1663550_1.fastq.gz
I17,ithaca_ny,-76.57,42.35,SRR1663550_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I17/SRR1663550_2.fastq.gz
I22,ithaca_ny,-76.57,42.35,SRR1663551_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I22/SRR1663551_1.fastq.gz
I22,ithaca_ny,-76.57,42.35,SRR1663551_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I22/SRR1663551_2.fastq.gz
I23,ithaca_ny,-76.57,42.35,SRR1663552_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I23/SRR1663552_1.fastq.gz
I23,ithaca_ny,-76.57,42.35,SRR1663552_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I23/SRR1663552_2.fastq.gz
I24,ithaca_ny,-76.57,42.35,SRR1663553_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I24/SRR1663553_1.fastq.gz
I24,ithaca_ny,-76.57,42.35,SRR1663553_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I24/SRR1663553_2.fastq.gz
I26,ithaca_ny,-76.57,42.35,SRR1663554_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I26/SRR1663554_1.fastq.gz
I26,ithaca_ny,-76.57,42.35,SRR1663554_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I26/SRR1663554_2.fastq.gz
I29,ithaca_ny,-76.57,42.35,SRR1663555_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I29/SRR1663555_1.fastq.gz
I29,ithaca_ny,-76.57,42.35,SRR1663555_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I29/SRR1663555_2.fastq.gz
I31,ithaca_ny,-76.57,42.35,SRR1663556_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I31/SRR1663556_1.fastq.gz
I31,ithaca_ny,-76.57,42.35,SRR1663556_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I31/SRR1663556_2.fastq.gz
I33,ithaca_ny,-76.57,42.35,SRR1663557_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I33/SRR1663557_1.fastq.gz
I33,ithaca_ny,-76.57,42.35,SRR1663557_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I33/SRR1663557_2.fastq.gz
I34,ithaca_ny,-76.57,42.35,SRR1663558_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I34/SRR1663558_1.fastq.gz
I34,ithaca_ny,-76.57,42.35,SRR1663558_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I34/SRR1663558_2.fastq.gz
I35,ithaca_ny,-76.57,42.35,SRR1663559_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I35/SRR1663559_1.fastq.gz
I35,ithaca_ny,-76.57,42.35,SRR1663559_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I35/SRR1663559_2.fastq.gz
I38,ithaca_ny,-76.57,42.35,SRR1663560_1.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I38/SRR1663560_1.fastq.gz
I38,ithaca_ny,-76.57,42.35,SRR1663560_2.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/Ithica/I38/SRR1663560_2.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L001_R1_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L001_R2_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L002_R1_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L002_R2_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L003_R1_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L003_R2_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L004_R1_001.fastq.gz
12LN10-23,linvilla_pa,-75.41,39.88,N705-N517_S2_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N517_S2_L004_R2_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L001_R1_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L001_R2_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L002_R1_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L002_R2_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L003_R1_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L003_R2_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L004_R1_001.fastq.gz
12LN10-93,linvilla_pa,-75.41,39.88,N701-N502_S8_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N701-N502_S8_L004_R2_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L001_R1_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L001_R2_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L002_R1_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L002_R2_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L003_R1_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L003_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L003_R2_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L004_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L004_R1_001.fastq.gz
LNPA-84,linvilla_pa,-75.41,39.88,N702-N502_S9_L004_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N702-N502_S9_L004_R2_001.fastq.gz
12LN6-6_(B54),linvilla_pa,-75.41,39.88,N706-N502_S13_L001_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N502_S13_L001_R1_001.fastq.gz
12LN6-6_(B54),linvilla_pa,-75.41,39.88,N706-N502_S13_L001_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N502_S13_L001_R2_001.fastq.gz
12LN6-6_(B54),linvilla_pa,-75.41,39.88,N706-N502_S13_L002_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N502_S13_L002_R1_001.fastq.gz
12LN6-6_(B54),linvilla_pa,-75.41,39.88,N706-N502_S13_L002_R2_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N502_S13_L002_R2_001.fastq.gz
12LN6-6_(B54),linvilla_pa,-75.41,39.88,N706-N502_S13_L003_R1_001.fastq.gz,/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N706-N502_S13_L003_R1_001.fastq.gz
